Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
dens_2070195997725277466,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.7034,,ClCCCCCCCl,Solvent,0.2966,,0.9943000000000002,0.0017,,,10.1021/je700339f
dens_2071106439418852021,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2553999999999999,,CCCOC(C)=O,Solvent,0.7446,,0.8169000000000002,0.00015,,,10.1021/je3011979
dens_2071275527291104050,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.2056,,CCCCO,Solvent,0.7944,,0.8221200000000002,0.000335,,,10.1021/je0498457
dens_2074014246120135820,298.15,100.0,Liquid,2,CCCCCCC,Solvent,0.497,,CNc1ccccc1,Solvent,0.503,,0.8106920000000002,0.0001785,,,10.1021/je400134d
dhmix_2074691820693967219,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5,,CCCC(C)=O,Solvent,0.5,,,,0.09128,0.000745,10.1021/je025649t
dens_2074923839484057842,298.15,101.3,Liquid,2,CCCCCC,Solvent,0.511,,COC(=O)OC,Solvent,0.489,,0.8058000000000002,0.000225,,,10.1021/je049777o
dens_2075469437997722238,298.15,101.3,Liquid,2,CC(C)(C)Cl,Solvent,0.1991,,CC(C)OC(C)C,Solvent,0.8009,,0.7376660000000003,0.0004545,,,10.1007/s10765-010-0737-5
dhmix_2075643137470349800,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2732,,Cc1cccnc1,Solvent,0.7268,,,,0.1036,0.001,10.1016/j.tca.2011.02.002
dens_2076246016492638790,298.15,101.0,Liquid,2,CCO,Solvent,0.49973,,OCC(F)(F)F,Solvent,0.50027,,1.1016,0.000155,,,10.1016/j.tca.2007.04.012
dens_2077016604132349740,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2486,,CCOC=O,Solvent,0.7514,,0.8171600000000001,0.00048,,,10.1016/j.fluid.2015.05.031
dhmix_2079651971646904239,313.15,100.0,Liquid,2,CCCO,Solvent,0.4004999999999999,,Cc1ccccc1,Solvent,0.5995,,,,1.224,0.007,10.1016/j.jct.2015.01.003
dens_2079717107234551519,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.7823,,CCCC(C)=O,Solvent,0.2177,,0.9692000000000004,0.000245,,,10.1021/je034037l
dhmix_2080652523589171296,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.8208,,c1ccccc1,Solvent,0.1792,,,,0.3441,0.00245,10.1016/j.fluid.2013.10.029
dhmix_2081630401305431200,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4941,,COC=O,Solvent,0.5059,,,,1.1626,0.0098,10.1016/j.jct.2006.05.004
dens_2082002281984810415,293.15,100.0,Liquid,2,CCCCOCCCC,Solvent,0.5,,CCCO,Solvent,0.5,,0.7802000000000002,0.0004,,,10.1016/j.fluid.2013.11.031
dens_2083067547090229321,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.5245,,OCCc1ccccc1,Solvent,0.4755,,0.9943600000000002,0.00026,,,10.1021/je050085p
dhmix_2084610435333670125,303.15,101.0,Liquid,2,C=COCCC,Solvent,0.2564,,CCO,Solvent,0.7436,,,,0.539035,0.0058445,10.1021/je7005743
dhmix_2085036308089359597,298.15,101.0,Liquid,2,CN(CCO)CCO,Solvent,0.2306099999999999,,c1ccncc1,Solvent,0.76939,,,,-0.032,0.001,10.1021/je400184t
dhmix_2085343422065298965,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.511,,CCCCCl,Solvent,0.489,,,,0.363,0.0025,10.1016/j.jct.2007.01.017
dhmix_2085744568401562111,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2939,,CCN(CC)CC,Solvent,0.7061,,,,0.412,0.0045,10.1016/j.fluid.2013.07.037
dens_2086304425324215507,298.15,101.0,Liquid,2,CCCCC,Solvent,0.298,,CCOC=O,Solvent,0.702,,0.7971000000000003,0.000345,,,10.1016/j.fluid.2013.11.026
dens_2086775654110573795,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.2004,,Cc1ccccc1,Solvent,0.7996,,0.8299700000000002,0.00014,,,10.1016/j.fluid.2008.06.019
dhmix_2087301877194561078,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2733,,ClCCCl,Solvent,0.7267,,,,-0.154,0.002,10.1016/j.jct.2008.10.007
dhmix_2091786208055052362,308.15,101.0,Liquid,2,C1CCOC1,Solvent,0.2247,,CS(C)=O,Solvent,0.7753,,,,0.682,0.0045,10.1016/j.tca.2006.05.010
dhmix_2092544142609489761,298.15,101.325,Liquid,2,CCCC(=O)OCC,Solvent,0.7821,,ClCCCCCl,Solvent,0.2178999999999999,,,,-0.1959,0.0023,10.1016/j.jct.2005.03.020
dhmix_2093741960088177717,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7645,,CCCC(=O)OCC,Solvent,0.2355,,,,0.0176,0.0009,10.1016/j.jct.2005.07.009
dhmix_2094026067683411544,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.755,,OCC(F)(F)F,Solvent,0.245,,,,-1.12,0.0075,10.1021/je025655p
dhmix_2095793111536733447,298.2,101.3,Liquid,2,CCCO,Solvent,0.7486999999999999,,CCOC(=O)CC(=O)OCC,Solvent,0.2513,,,,1.751,0.019,10.1021/je9003806
dens_2096028857699108272,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7765,,COC=O,Solvent,0.2235,,1.6070000000000004,0.00245,,,10.1016/j.jct.2006.05.004
dens_2097057526665137697,298.15,101.0,Liquid,2,CC(=O)CC(C)C,Solvent,0.2017,,CCC(C)(C)O,Solvent,0.7983,,0.8030000000000002,0.00019,,,10.1021/je300678r
dens_2097249982689376165,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.1999999999999999,,CC(C)O,Solvent,0.8,,0.7761000000000002,0.0003,,,10.1016/j.jct.2007.02.008
dhmix_2098236812515397494,298.15,101.3,Liquid,2,CCO,Solvent,0.2419,,OCCO,Solvent,0.7581,,,,0.26367,0.00182,10.1021/je030207i
dhmix_2099000101566793731,298.15,101.0,Liquid,2,CCC(=O)OC,Solvent,0.2211,,ClCCCl,Solvent,0.7789,,,,-0.1981,0.00115,10.1016/j.jct.2006.10.008
dens_2100782635523188495,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4945,,CCCCOC(=O)CC,Solvent,0.5055,,1.2591100000000002,0.000225,,,10.1016/j.jct.2009.05.006
dhmix_2101365800313583195,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.314,,c1ccccc1,Solvent,0.6859999999999999,,,,0.5893,0.00385,10.1016/j.fluid.2013.10.029
dens_2101453272032484553,298.15,101.32,Liquid,2,CCCCC,Solvent,0.4724,,CCOC(C)=O,Solvent,0.5276,,0.7494400000000002,0.000635,,,10.1021/je100832h
dhmix_2101531043492089277,298.15,101.0,Liquid,2,CC(C)(C)Cl,Solvent,0.2192,,CC(C)OC(C)C,Solvent,0.7807999999999999,,,,0.007,0.0004,10.1016/j.fluid.2011.06.001
dens_2101998760005952263,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7555000000000001,,OC1=NCCC1,Solvent,0.2445,,0.8711500000000002,0.000185,,,10.1021/je801006q
dhmix_2102794241345605516,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.505,,CCCNCCC,Solvent,0.495,,,,0.397,0.0045,10.1016/j.fluid.2013.01.011
dens_2102955498479432722,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.9474,,CCOC(C)=O,Solvent,0.0526,,2.0917900000000005,0.00071,,,10.1016/j.jct.2005.07.009
dens_2102980941268583516,298.15,100.0,Liquid,2,COC(=O)OC,Solvent,0.4933,,Cc1ccc(C)cc1,Solvent,0.5066999999999999,,0.9358000000000002,0.002,,,10.1016/j.jct.2013.09.039
dens_2103618036136305156,303.15,101.0,Liquid,2,CCCCCCO,Solvent,0.5186,,CS(C)=O,Solvent,0.4814,,0.9046000000000004,0.00095,,,10.1007/s10765-005-8102-9
dens_2103818125837631316,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7367,,CCCCC(=O)OC,Solvent,0.2633,,1.4324000000000003,0.001845,,,10.1016/j.jct.2006.05.004
dhmix_2108011419840808710,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.247,,CCCOC=O,Solvent,0.753,,,,1.033,0.011,10.1016/j.fluid.2015.05.031
dens_2108229706272134834,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7399,,CCCCCCCC,Solvent,0.2601,,0.8254700000000003,0.000505,,,10.1021/acs.jced.5b00813
dhmix_2108495816241805050,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2693,,CCCCOC=O,Solvent,0.7307,,,,0.208,0.0025,10.1016/j.jct.2009.05.006
dens_2108796896152795987,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.2121,,OCCc1ccccc1,Solvent,0.7879,,1.0032600000000005,0.00026,,,10.1021/je050085p
dhmix_2109510893591586609,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.769,,ClCCCCCCCl,Solvent,0.2309999999999999,,,,0.0044,0.0016,10.1016/j.jct.2005.03.020
dens_2109629205493262330,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7275,,CCC(=O)OC,Solvent,0.2725,,1.6049600000000004,0.00239,,,10.1016/j.jct.2006.05.004
dhmix_2109805019413953371,298.15,100.0,Liquid,2,CC1CCCCC1,Solvent,0.5004,,CCCO,Solvent,0.4996,,,,0.533,0.0055,10.1016/j.jct.2016.10.005
dens_2111192663188683723,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2350999999999999,,CCOC(=O)CC,Solvent,0.7649,,1.1077400000000002,0.00118,,,10.1016/j.jct.2005.07.009
dens_2111393000623474162,298.15,101.0,Liquid,2,CC#N,Solvent,0.7001999999999999,,c1ccccc1,Solvent,0.2998,,0.8174500000000002,7.500000000000002e-05,,,10.1016/j.fluid.2015.01.002
dens_2112303794883157535,298.15,101.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5254,,ClCCCCCCl,Solvent,0.4746,,0.9839200000000002,0.00017,,,10.1016/j.jct.2006.10.008
dens_2112854394033130631,291.15,101.0,Liquid,2,CCCCC,Solvent,0.241,,COC=O,Solvent,0.759,,0.8359400000000002,0.000175,,,10.1016/j.fluid.2013.11.026
dhmix_2113009728753201792,298.15,101.3,Liquid,2,C1COCO1,Solvent,0.75,,CCCC(C)=O,Solvent,0.25,,,,0.17046,0.00107,10.1021/je034223r
dhmix_2113022496601902762,298.15,101.0,Liquid,2,CCC(=O)OC,Solvent,0.483,,ClCCCl,Solvent,0.517,,,,-0.4196,0.002,10.1016/j.jct.2006.10.008
dhmix_2113387918969192804,298.2,100.0,Liquid,2,CN(C)CCO,Solvent,0.2479,,CO,Solvent,0.7521,,,,-0.8057,0.0087,10.1021/je800334m
dens_2113849591242853193,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.7509,,CCCCNCCCC,Solvent,0.2491,,0.7951660000000003,0.000105,,,10.1016/j.jct.2011.05.003
dens_2114573235459895693,298.15,101.0,Liquid,2,C=COCCC,Solvent,0.1999,,CC(C)CC(C)(C)C,Solvent,0.8001,,0.6975000000000001,0.00015,,,10.1016/j.fluid.2007.07.002
dens_2114599089610310127,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.498,,CCCC(=O)OCC,Solvent,0.502,,1.3174600000000003,0.001025,,,10.1016/j.jct.2005.07.009
dens_2114919157599266647,298.15,101.325,Liquid,1,Cc1ccncc1,Solvent,1.0,,,,,,0.9501790000000002,0.000511,,,10.1021/je4004965
dens_2114974877291939954,298.15,101.0,Liquid,2,O,Solvent,0.6990000000000001,,OCCOCCO,Solvent,0.301,,1.0958900000000005,0.000305,,,10.1021/je700672f
dhmix_2114980631721668598,298.15,101.325,Liquid,2,CCCO,Solvent,0.5178,,O=Cc1ccccc1,Solvent,0.4822,,,,1.6361,0.00675,10.1016/j.jct.2011.05.014
dens_2115628806769415578,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2563,,Nc1ccccc1,Solvent,0.7437,,0.9712300000000004,4.900000000000001e-05,,,10.1021/je100472t
dhmix_2116268995180979165,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.524,,CCCCOC=O,Solvent,0.476,,,,1.257,0.0135,10.1016/j.fluid.2015.05.031
dhmix_2117998354372981576,298.15,101.0,Liquid,2,CCCCC,Solvent,0.7779,,CCOC=O,Solvent,0.2221,,,,1.051,0.0045,10.1016/j.fluid.2013.11.026
dhmix_2118270417719568517,308.15,101.3,Liquid,2,COC(=O)OC,Solvent,0.5164,,OCCCc1ccccc1,Solvent,0.4836,,,,1.712,0.0155,10.1021/je0497395
dens_2120132964472828538,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7331,,CCCC(=O)OCC,Solvent,0.2669,,1.4271200000000002,0.00131,,,10.1016/j.jct.2005.07.009
dhmix_2120325654055421991,298.15,101.3,Liquid,2,CCCCO,Solvent,0.4776,,OCCO,Solvent,0.5224,,,,0.73252,0.004165,10.1021/je030207i
dhmix_2120673785609540083,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.4894,,CCO,Solvent,0.5105999999999999,,,,0.400777,0.0043815,10.1021/je9001416
dhmix_2121310957223924646,298.15,101.0,Liquid,2,COC=O,Solvent,0.2024,,ClCCCCl,Solvent,0.7976,,,,0.2064,0.0012,10.1016/j.jct.2006.10.008
dens_2122608509052673263,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.5039,,CCCCO,Solvent,0.4961,,0.7808600000000002,0.003915,,,10.1016/j.jct.2005.06.011
dens_2122827429354372941,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7121,,COC(C)=O,Solvent,0.2879,,0.8338000000000002,0.0001,,,10.1007/s10765-013-1483-2
dens_2124106076696823443,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2066,,CCOC=O,Solvent,0.7934,,1.1861400000000004,0.0013,,,10.1016/j.jct.2005.07.009
dhmix_2125558080831870503,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2736,,Cc1ccccn1,Solvent,0.7263999999999999,,,,-1.2462,0.0254,10.1016/j.jct.2010.12.028
dhmix_2125627329491582410,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2743,,CCOC(C)=O,Solvent,0.7257,,,,0.0859,0.0016,10.1016/j.jct.2005.07.009
dhmix_2126033488548035682,298.15,100.0,Liquid,2,CC(=O)O,Solvent,0.5,,CC(=O)OC(C)=O,Solvent,0.5,,,,0.356,0.009,10.1021/je200595b
dens_2126546638582188774,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.4646,,CCOC(C)=O,Solvent,0.5354,,0.9166300000000002,0.00022,,,10.1021/je050538q
dhmix_2128123562666725172,303.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.247,,c1ccccc1,Solvent,0.753,,,,0.0543,0.00075,10.1016/j.tca.2013.01.028
dhmix_2128338913266371581,298.15,101.0,Liquid,2,CCCO,Solvent,0.4862999999999999,,CS(C)=O,Solvent,0.5137,,,,0.81,0.0075,10.1021/je0601513
dens_2128846755225827916,298.15,101.0,Liquid,2,CCOCCO,Solvent,0.5048,,c1ccccc1,Solvent,0.4952,,0.8995700000000003,0.000745,,,10.1021/je034005y
dens_2129043605695010641,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.5034000000000001,,CN(C)C=O,Solvent,0.4966,,0.8108000000000002,0.0009885,,,10.1021/acs.jced.5b00802
dens_2129124855081233158,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.2522999999999999,,CN(C)C=O,Solvent,0.7477,,0.8674480000000002,0.0010625,,,10.1021/acs.jced.5b00802
dens_2130071224188444793,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5039,,CC(C)O,Solvent,0.4961,,0.7719000000000001,0.0003,,,10.1016/j.jct.2007.02.008
dens_2131054970801850700,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.2529,,CCCCCCCC,Solvent,0.7471,,0.7324200000000002,0.00051,,,10.1021/acs.jced.5b00813
dhmix_2131077856870916263,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5005,,ClCCCCCl,Solvent,0.4995,,,,0.042,0.0005,10.1016/j.jct.2008.10.007
dens_2131311878557743460,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.1997,,CCOC(=O)CC(=O)OCC,Solvent,0.8003,,1.0145710000000003,0.000101,,,10.1021/je100100n
dhmix_2131918011494960609,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2946999999999999,,CCCCNCCCC,Solvent,0.7053,,,,0.256,0.003,10.1016/j.fluid.2013.01.011
dens_2132161787275748331,298.15,101.325,Liquid,1,CO,Solvent,1.0,,,,,,0.7859000000000002,0.02,,,10.1016/j.fluid.2013.11.008
dens_2132740687036937778,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7186,,CCCCOC(=O)CCC,Solvent,0.2814,,1.4798600000000002,0.00033,,,10.1016/j.jct.2009.05.006
dens_2134919398794801459,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.7389,,O=C1CCCCC1,Solvent,0.2611,,0.9000800000000002,0.000505,,,10.1021/acs.jced.6b00606
dens_2135180944840103973,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7433000000000001,,CCOC=O,Solvent,0.2567,,1.5608400000000002,0.001435,,,10.1016/j.jct.2005.07.009
dens_2136498248834183810,293.15,101.0,Liquid,2,COC(C)(C)C,Solvent,0.7286,,ClC(Cl)Cl,Solvent,0.2714,,0.8956000000000003,0.00015,,,10.1021/je100821g
dhmix_2136752378627849305,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7455,,ClCCCCCCCl,Solvent,0.2544999999999999,,,,-0.081,0.001,10.1016/j.jct.2008.10.007
dhmix_2140190002944565815,298.15,101.325,Liquid,2,CCOC(C)=O,Solvent,0.4967,,ClCCCCCCCl,Solvent,0.5033000000000001,,,,0.0625,0.0025,10.1016/j.jct.2005.03.020
dens_2141754159465624428,298.15,101.0,Liquid,2,CCCC(=O)OC,Solvent,0.7645,,ClCCCl,Solvent,0.2355,,0.9539200000000002,0.00019,,,10.1016/j.jct.2006.10.008
dhmix_2142237099814917064,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2338,,ClCCCCCCl,Solvent,0.7662,,,,-0.056,0.001,10.1016/j.jct.2008.10.007
dens_2142524364816719537,308.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.7836,,Cc1ccccc1,Solvent,0.2164,,0.8536000000000002,0.0001,,,10.1007/s10765-009-0667-2
dens_2142546524113318099,298.15,101.3,Liquid,2,Clc1ccccc1,Solvent,0.2931,,c1ccccc1,Solvent,0.7069,,0.9468000000000002,0.00025,,,10.1021/je030130y
dhmix_2142780397772305862,298.15,101.0,Liquid,2,COC=O,Solvent,0.2232,,ClCCCCCCl,Solvent,0.7767999999999999,,,,0.3698,0.00185,10.1016/j.jct.2006.10.008
dens_2142973677177666085,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.5018,,C1CCOCC1,Solvent,0.4982,,0.8211500000000002,0.000505,,,10.1016/j.jct.2014.06.030
dhmix_2143683721459129532,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7050000000000001,,OCc1ccccc1,Solvent,0.295,,,,0.1961,0.0022,10.1021/je100095p
dhmix_2143911117683117531,298.15,100.0,Liquid,2,CO,Solvent,0.4872999999999999,,COC=O,Solvent,0.5127,,,,1.179,0.0125,10.1016/j.jct.2015.02.019
dens_2146365405405527370,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7086,,CCCCO,Solvent,0.2914,,0.7791900000000003,0.00024,,,10.1016/j.jct.2006.06.008
dens_2148324189014877510,298.15,100.0,Liquid,2,CO,Solvent,0.2729,,COC=O,Solvent,0.7271,,0.9321000000000004,8.000000000000002e-05,,,10.1016/j.jct.2015.02.019
dens_2148382258223830900,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2737,,c1ccccc1,Solvent,0.7263,,0.7855000000000002,0.00015,,,10.1007/s10765-009-0667-2
dhmix_2148696114181920651,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.491,,ClCCCCCCCl,Solvent,0.509,,,,0.1216,0.00345,10.1016/j.jct.2005.11.003
dhmix_2149564433011353040,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.294,,CCCCO,Solvent,0.706,,,,0.2667,0.0023,10.1021/je700308j
dhmix_2150277544085306286,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.2299,,ClCCCCCCCl,Solvent,0.7701,,,,0.1246,0.0035,10.1016/j.jct.2005.11.003
dhmix_2153957437015117204,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7639,,CCCCOC(=O)CCC,Solvent,0.2361,,,,0.051,0.001,10.1016/j.jct.2009.05.006
dens_2154113083033547588,298.15,101.3,Liquid,2,CCCCOCCCC,Solvent,0.4994,,Cc1ccccc1,Solvent,0.5005999999999999,,0.8030000000000002,0.00015,,,10.1016/j.fluid.2007.08.020
dhmix_2154217178193433005,298.15,101.0,Liquid,2,CCCO,Solvent,0.5038,,OCC(F)(F)F,Solvent,0.4962,,,,-0.2698,0.00145,10.1016/j.tca.2007.04.012
dhmix_2155168133364038987,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.496,,CCCCOC=O,Solvent,0.504,,,,1.177,0.0125,10.1016/j.fluid.2015.05.031
dens_2155210179923215457,298.15,101.0,Liquid,2,CCCO,Solvent,0.4915199999999999,,OCC(F)(F)F,Solvent,0.50848,,1.0751300000000004,0.000145,,,10.1016/j.tca.2007.04.012
dens_2156171448507651842,298.15,101.0,Liquid,2,CCCO,Solvent,0.2344,,CS(C)=O,Solvent,0.7656,,1.0234300000000005,0.00013,,,10.1021/je0601513
dhmix_2156432390641452682,298.15,101.0,Liquid,2,C1CCCC1,Solvent,0.778,,CCCCCCCO,Solvent,0.2219999999999999,,,,0.4261,0.00315,10.1021/je700308j
dens_2156484405108449314,298.15,100.0,Liquid,2,CNc1ccccc1,Solvent,0.49,,Cc1ccccc1,Solvent,0.51,,0.9235800000000004,0.000164,,,10.1021/je400134d
dhmix_2156508970935294660,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.7411,,c1ccccc1,Solvent,0.2589,,,,-0.3841,0.0042,10.1016/j.jct.2010.12.016
dens_2158960272564260542,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.7443,,CCCCCCCC,Solvent,0.2557,,0.8245200000000001,0.000505,,,10.1021/acs.jced.5b00813
dhmix_2159353897534151111,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.72,,CCCOC=O,Solvent,0.28,,,,1.129,0.012,10.1016/j.fluid.2015.05.031
dens_2159432384130350508,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.2331,,CCOC(C)=O,Solvent,0.7669,,0.9064300000000002,0.000245,,,10.1021/je050538q
dens_2161436622485619886,298.15,101.3,Liquid,2,CCCCCCCC,Solvent,0.7711,,COC(=O)OC,Solvent,0.2289,,0.7418000000000001,0.00025,,,10.1021/je0301794
dens_2161584607380261748,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.2262999999999999,,Cc1ccccc1Cl,Solvent,0.7737,,1.0674000000000003,0.0005,,,10.1021/je400722h
dhmix_2161842751879945948,298.15,101.0,Liquid,2,CCCCC(=O)OCC,Solvent,0.5198,,CCOC(C)=O,Solvent,0.4801999999999999,,,,0.154,0.002,10.1016/j.jct.2012.03.011
dens_2162955446007254776,308.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.7449,,c1ccccc1,Solvent,0.2551,,0.8545000000000001,0.0001,,,10.1007/s10765-009-0667-2
dhmix_2163704115196673906,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.5147,,ClCCCCl,Solvent,0.4852999999999999,,,,0.0692,0.00065,10.1016/j.jct.2006.10.008
dhmix_2165253303651570192,298.15,101.0,Liquid,2,CC(=O)CC(C)C,Solvent,0.5304,,CS(C)=O,Solvent,0.4696,,,,0.6854,0.0157,10.1016/j.jct.2007.04.004
dhmix_2166059870593139530,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.5,,CCCC(C)=O,Solvent,0.5,,,,0.26523,0.001455,10.1021/je034037l
dhmix_2166372532060643622,298.15,101.0,Liquid,2,O,Solvent,0.7342,,OCCCCO,Solvent,0.2658,,,,-0.896,0.0115,10.1016/j.jct.2005.06.018
dens_2167043968237201720,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.5003,,Cc1ccccc1,Solvent,0.4997,,0.7849200000000002,0.000155,,,10.1016/j.fluid.2008.06.019
dhmix_2167083041249157622,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.1501,,CCCO,Solvent,0.8499,,,,0.192,0.005,10.1021/je5004912
dhmix_2167549288614825023,303.15,101.0,Liquid,2,C=COCCC,Solvent,0.4937,,CC(C)CC(C)(C)C,Solvent,0.5063,,,,0.429241,0.0046825,10.1021/je7005743
dens_2167669730757200077,298.15,101.0,Liquid,2,CO,Solvent,0.81378,,OCC(F)(F)F,Solvent,0.18622,,0.9494200000000002,8.000000000000002e-05,,,10.1016/j.tca.2007.04.012
dens_2167805246575708222,298.15,100.0,Liquid,2,CCCCCCCCCl,Solvent,0.7986,,CN1CCCC1=O,Solvent,0.2014,,0.8888000000000001,0.00055,,,10.1021/je7003758
dens_2168651287900516154,303.15,101.0,Liquid,2,CCCCO,Solvent,0.2507,,CCCCOP(=O)(OCCCC)OCCCC,Solvent,0.7493,,0.9503300000000002,0.000105,,,10.1021/acs.jced.5b00343
dens_2168787896815713341,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.4396,,CCCCCO,Solvent,0.5604,,0.7917000000000002,0.0005,,,10.1016/j.fluid.2019.02.006
dhmix_2169709193905404129,297.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.25,,O,Solvent,0.75,,,,-1.9642,0.04065,10.1016/j.fluid.2009.10.018
dhmix_2170321998768851974,298.15,101.0,Liquid,2,COC=O,Solvent,0.7322,,ClCCCl,Solvent,0.2678,,,,0.0733,0.00065,10.1016/j.jct.2006.10.008
dens_2171945276872385012,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.2013,,ClCCCCCCCl,Solvent,0.7987,,1.0486000000000002,0.0014,,,10.1021/je700339f
dens_2171966897328079405,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4986,,Cc1ccccc1N,Solvent,0.5014,,0.9459860000000002,0.0002275,,,10.1016/j.tca.2011.06.020
dens_2173310521496796694,298.42,101.0,Liquid,2,CC#N,Solvent,0.5016,,CCOC(C)(C)C,Solvent,0.4984,,0.7510000000000002,0.00035,,,10.1021/je301238f
dens_2175237728191951817,298.15,101.0,Liquid,2,CCCCOC=O,Solvent,0.4966,,ClCCCCCCl,Solvent,0.5034000000000001,,0.9989000000000002,0.00051,,,10.1016/j.jct.2005.11.003
dhmix_2175249209874409534,298.15,101.0,Liquid,2,CCCCCCCCCl,Solvent,0.2049999999999999,,CN(C)C=O,Solvent,0.795,,,,0.79,0.0045,10.1016/j.jct.2007.01.017
